chat_row,text_message,cleaned_text,workout_related_words,diet_related_words
910,I excellent my detox session today! It really made a difference in my stretching!,"['i', 'excellent', 'my', 'detox', 'session', 'today', '!', 'it', 'really', 'made', 'a', 'difference', 'in', 'my', 'stretching', '!']",1,1
911,I happy my yoga session today!,"['i', 'happy', 'my', 'yoga', 'session', 'today', '!']",1,0
912,I good my fat loss session today!,"['i', 'good', 'my', 'fat', 'loss', 'session', 'today', '!']",0,0
913,Today was the disappointing day for my calories. I feel so bad about it.,"['today', 'was', 'the', 'disappointing', 'day', 'for', 'my', 'calories', '.', 'i', 'feel', 'so', 'bad', 'about', 'it', '.']",0,1
914,I fantastic my vegetarian session today! It really made a difference in my exercise!,"['i', 'fantastic', 'my', 'vegetarian', 'session', 'today', '!', 'it', 'really', 'made', 'a', 'difference', 'in', 'my', 'exercise', '!']",1,1
915,I positive my Mediterranean diet session today!,"['i', 'positive', 'my', 'mediterranean', 'diet', 'session', 'today', '!']",0,1
916,Today was the negative day for my fat loss. I feel so disappointing about it.,"['today', 'was', 'the', 'negative', 'day', 'for', 'my', 'fat', 'loss', '.', 'i', 'feel', 'so', 'disappointing', 'about', 'it', '.']",0,0
917,Today was the sad day for my health. I feel so bad about it.,"['today', 'was', 'the', 'sad', 'day', 'for', 'my', 'health', '.', 'i', 'feel', 'so', 'bad', 'about', 'it', '.']",1,0
918,Today was the worst day for my superfoods. I feel so bad about it.,"['today', 'was', 'the', 'worst', 'day', 'for', 'my', 'superfoods', '.', 'i', 'feel', 'so', 'bad', 'about', 'it', '.']",0,1
919,Today was the bad day for my flexibility. I feel so sad about it.,"['today', 'was', 'the', 'bad', 'day', 'for', 'my', 'flexibility', '.', 'i', 'feel', 'so', 'sad', 'about', 'it', '.']",1,0
920,Today was the sad day for my fit. I feel so hate about it.,"['today', 'was', 'the', 'sad', 'day', 'for', 'my', 'fit', '.', 'i', 'feel', 'so', 'hate', 'about', 'it', '.']",1,0
921,Today was the horrible day for my minerals. I feel so horrible about it.,"['today', 'was', 'the', 'horrible', 'day', 'for', 'my', 'minerals', '.', 'i', 'feel', 'so', 'horrible', 'about', 'it', '.']",0,1
922,Today was the bad day for my stamina. I feel so horrible about it.,"['today', 'was', 'the', 'bad', 'day', 'for', 'my', 'stamina', '.', 'i', 'feel', 'so', 'horrible', 'about', 'it', '.']",1,0
923,Today was the horrible day for my push-up. I feel so bad about it.,"['today', 'was', 'the', 'horrible', 'day', 'for', 'my', 'push-up', '.', 'i', 'feel', 'so', 'bad', 'about', 'it', '.']",1,0
924,I positive my core session today! It really made a difference in my strength!,"['i', 'positive', 'my', 'core', 'session', 'today', '!', 'it', 'really', 'made', 'a', 'difference', 'in', 'my', 'strength', '!']",2,0
925,I amazing my gym session today!,"['i', 'amazing', 'my', 'gym', 'session', 'today', '!']",1,0
926,I great my superfoods session today!,"['i', 'great', 'my', 'superfoods', 'session', 'today', '!']",0,1
927,I positive my gluten-free session today! It really made a difference in my running!,"['i', 'positive', 'my', 'gluten-free', 'session', 'today', '!', 'it', 'really', 'made', 'a', 'difference', 'in', 'my', 'running', '!']",1,1
928,Today was the disappointing day for my cycling. I feel so hate about it.,"['today', 'was', 'the', 'disappointing', 'day', 'for', 'my', 'cycling', '.', 'i', 'feel', 'so', 'hate', 'about', 'it', '.']",1,0
929,I excellent my aerobics session today! It really made a difference in my yoga!,"['i', 'excellent', 'my', 'aerobics', 'session', 'today', '!', 'it', 'really', 'made', 'a', 'difference', 'in', 'my', 'yoga', '!']",2,0
930,Today was the sad day for my vitamins. I feel so sad about it.,"['today', 'was', 'the', 'sad', 'day', 'for', 'my', 'vitamins', '.', 'i', 'feel', 'so', 'sad', 'about', 'it', '.']",0,1
931,Today was the sad day for my detox. I feel so sad about it.,"['today', 'was', 'the', 'sad', 'day', 'for', 'my', 'detox', '.', 'i', 'feel', 'so', 'sad', 'about', 'it', '.']",0,1
932,I amazing my high-protein session today! It really made a difference in my muscle!,"['i', 'amazing', 'my', 'high-protein', 'session', 'today', '!', 'it', 'really', 'made', 'a', 'difference', 'in', 'my', 'muscle', '!']",1,1
933,Today was the hate day for my pilates. I feel so negative about it.,"['today', 'was', 'the', 'hate', 'day', 'for', 'my', 'pilates', '.', 'i', 'feel', 'so', 'negative', 'about', 'it', '.']",1,0
934,Today was the bad day for my powerlifting. I feel so poor about it.,"['today', 'was', 'the', 'bad', 'day', 'for', 'my', 'powerlifting', '.', 'i', 'feel', 'so', 'poor', 'about', 'it', '.']",1,0
935,Today was the disappointing day for my strength. I feel so sad about it.,"['today', 'was', 'the', 'disappointing', 'day', 'for', 'my', 'strength', '.', 'i', 'feel', 'so', 'sad', 'about', 'it', '.']",1,0
936,Today was the worst day for my core. I feel so poor about it.,"['today', 'was', 'the', 'worst', 'day', 'for', 'my', 'core', '.', 'i', 'feel', 'so', 'poor', 'about', 'it', '.']",1,0
937,I good my whole foods session today! It really made a difference in my active lifestyle!,"['i', 'good', 'my', 'whole', 'foods', 'session', 'today', '!', 'it', 'really', 'made', 'a', 'difference', 'in', 'my', 'active', 'lifestyle', '!']",0,0
938,I amazing my fitness session today!,"['i', 'amazing', 'my', 'fitness', 'session', 'today', '!']",1,0
939,Today was the sad day for my diet. I feel so disappointing about it.,"['today', 'was', 'the', 'sad', 'day', 'for', 'my', 'diet', '.', 'i', 'feel', 'so', 'disappointing', 'about', 'it', '.']",0,1
940,Today was the negative day for my vegetarian. I feel so disappointing about it.,"['today', 'was', 'the', 'negative', 'day', 'for', 'my', 'vegetarian', '.', 'i', 'feel', 'so', 'disappointing', 'about', 'it', '.']",0,1
941,I fantastic my fiber session today!,"['i', 'fantastic', 'my', 'fiber', 'session', 'today', '!']",0,1
942,Today was the sad day for my diet. I feel so sad about it.,"['today', 'was', 'the', 'sad', 'day', 'for', 'my', 'diet', '.', 'i', 'feel', 'so', 'sad', 'about', 'it', '.']",0,1
943,I good my hiit session today! It really made a difference in my burpees!,"['i', 'good', 'my', 'hiit', 'session', 'today', '!', 'it', 'really', 'made', 'a', 'difference', 'in', 'my', 'burpees', '!']",2,0
944,I good my muscle gain session today!,"['i', 'good', 'my', 'muscle', 'gain', 'session', 'today', '!']",1,0
945,Today was the poor day for my fiber. I feel so horrible about it.,"['today', 'was', 'the', 'poor', 'day', 'for', 'my', 'fiber', '.', 'i', 'feel', 'so', 'horrible', 'about', 'it', '.']",0,1
946,I happy my healthy snacks session today!,"['i', 'happy', 'my', 'healthy', 'snacks', 'session', 'today', '!']",0,0
947,Today was the sad day for my Mediterranean diet. I feel so bad about it.,"['today', 'was', 'the', 'sad', 'day', 'for', 'my', 'mediterranean', 'diet', '.', 'i', 'feel', 'so', 'bad', 'about', 'it', '.']",0,1
948,I good my keto session today! It really made a difference in my muscle gain!,"['i', 'good', 'my', 'keto', 'session', 'today', '!', 'it', 'really', 'made', 'a', 'difference', 'in', 'my', 'muscle', 'gain', '!']",1,1
949,Today was the hate day for my gym. I feel so disappointing about it.,"['today', 'was', 'the', 'hate', 'day', 'for', 'my', 'gym', '.', 'i', 'feel', 'so', 'disappointing', 'about', 'it', '.']",1,0
950,Today was the disappointing day for my powerlifting. I feel so negative about it.,"['today', 'was', 'the', 'disappointing', 'day', 'for', 'my', 'powerlifting', '.', 'i', 'feel', 'so', 'negative', 'about', 'it', '.']",1,0
951,I happy my sports session today!,"['i', 'happy', 'my', 'sports', 'session', 'today', '!']",1,0
952,Today was the worst day for my squat. I feel so worst about it.,"['today', 'was', 'the', 'worst', 'day', 'for', 'my', 'squat', '.', 'i', 'feel', 'so', 'worst', 'about', 'it', '.']",1,0
953,I happy my low-sodium session today! It really made a difference in my bodybuilding!,"['i', 'happy', 'my', 'low-sodium', 'session', 'today', '!', 'it', 'really', 'made', 'a', 'difference', 'in', 'my', 'bodybuilding', '!']",1,1
954,I good my strength training session today!,"['i', 'good', 'my', 'strength', 'training', 'session', 'today', '!']",2,0
955,Today was the bad day for my flexibility. I feel so horrible about it.,"['today', 'was', 'the', 'bad', 'day', 'for', 'my', 'flexibility', '.', 'i', 'feel', 'so', 'horrible', 'about', 'it', '.']",1,0
956,I great my detox session today! It really made a difference in my workout!,"['i', 'great', 'my', 'detox', 'session', 'today', '!', 'it', 'really', 'made', 'a', 'difference', 'in', 'my', 'workout', '!']",1,1
957,I happy my health session today!,"['i', 'happy', 'my', 'health', 'session', 'today', '!']",1,0
958,Today was the poor day for my personal trainer. I feel so sad about it.,"['today', 'was', 'the', 'poor', 'day', 'for', 'my', 'personal', 'trainer', '.', 'i', 'feel', 'so', 'sad', 'about', 'it', '.']",0,0
959,I happy my vitamins session today! It really made a difference in my bodybuilding!,"['i', 'happy', 'my', 'vitamins', 'session', 'today', '!', 'it', 'really', 'made', 'a', 'difference', 'in', 'my', 'bodybuilding', '!']",1,1
960,I excellent my organic session today!,"['i', 'excellent', 'my', 'organic', 'session', 'today', '!']",0,1
961,Today was the sad day for my weightlifting. I feel so negative about it.,"['today', 'was', 'the', 'sad', 'day', 'for', 'my', 'weightlifting', '.', 'i', 'feel', 'so', 'negative', 'about', 'it', '.']",1,0
962,I love my clean eating session today! It really made a difference in my hiit!,"['i', 'love', 'my', 'clean', 'eating', 'session', 'today', '!', 'it', 'really', 'made', 'a', 'difference', 'in', 'my', 'hiit', '!']",1,0
963,Today was the poor day for my gmo-free. I feel so negative about it.,"['today', 'was', 'the', 'poor', 'day', 'for', 'my', 'gmo-free', '.', 'i', 'feel', 'so', 'negative', 'about', 'it', '.']",0,1
964,I amazing my dietary restrictions session today!,"['i', 'amazing', 'my', 'dietary', 'restrictions', 'session', 'today', '!']",0,0
965,I fantastic my calorie surplus session today! It really made a difference in my workout!,"['i', 'fantastic', 'my', 'calorie', 'surplus', 'session', 'today', '!', 'it', 'really', 'made', 'a', 'difference', 'in', 'my', 'workout', '!']",1,0
966,I great my vegetarian session today! It really made a difference in my aerobics!,"['i', 'great', 'my', 'vegetarian', 'session', 'today', '!', 'it', 'really', 'made', 'a', 'difference', 'in', 'my', 'aerobics', '!']",1,1
967,I excellent my dietary restrictions session today!,"['i', 'excellent', 'my', 'dietary', 'restrictions', 'session', 'today', '!']",0,0
968,I fantastic my strength training session today!,"['i', 'fantastic', 'my', 'strength', 'training', 'session', 'today', '!']",2,0
969,Today was the negative day for my aerobics. I feel so horrible about it.,"['today', 'was', 'the', 'negative', 'day', 'for', 'my', 'aerobics', '.', 'i', 'feel', 'so', 'horrible', 'about', 'it', '.']",1,0
970,Today was the negative day for my portion sizes. I feel so poor about it.,"['today', 'was', 'the', 'negative', 'day', 'for', 'my', 'portion', 'sizes', '.', 'i', 'feel', 'so', 'poor', 'about', 'it', '.']",0,0
971,I happy my strength training session today! It really made a difference in my weight loss!,"['i', 'happy', 'my', 'strength', 'training', 'session', 'today', '!', 'it', 'really', 'made', 'a', 'difference', 'in', 'my', 'weight', 'loss', '!']",2,0
972,I good my cardio session today! It really made a difference in my health!,"['i', 'good', 'my', 'cardio', 'session', 'today', '!', 'it', 'really', 'made', 'a', 'difference', 'in', 'my', 'health', '!']",2,0
973,I love my sugar-free session today!,"['i', 'love', 'my', 'sugar-free', 'session', 'today', '!']",0,1
974,Today was the horrible day for my healthy snacks. I feel so bad about it.,"['today', 'was', 'the', 'horrible', 'day', 'for', 'my', 'healthy', 'snacks', '.', 'i', 'feel', 'so', 'bad', 'about', 'it', '.']",0,0
975,I excellent my carbohydrates session today! It really made a difference in my health!,"['i', 'excellent', 'my', 'carbohydrates', 'session', 'today', '!', 'it', 'really', 'made', 'a', 'difference', 'in', 'my', 'health', '!']",1,1
976,I good my vegetarian session today! It really made a difference in my hiit!,"['i', 'good', 'my', 'vegetarian', 'session', 'today', '!', 'it', 'really', 'made', 'a', 'difference', 'in', 'my', 'hiit', '!']",1,1
977,I great my muscle gain session today! It really made a difference in my recovery!,"['i', 'great', 'my', 'muscle', 'gain', 'session', 'today', '!', 'it', 'really', 'made', 'a', 'difference', 'in', 'my', 'recovery', '!']",2,0
978,Today was the sad day for my bodybuilding. I feel so disappointing about it.,"['today', 'was', 'the', 'sad', 'day', 'for', 'my', 'bodybuilding', '.', 'i', 'feel', 'so', 'disappointing', 'about', 'it', '.']",1,0
979,I happy my personal trainer session today!,"['i', 'happy', 'my', 'personal', 'trainer', 'session', 'today', '!']",0,0
980,Today was the disappointing day for my fitness. I feel so disappointing about it.,"['today', 'was', 'the', 'disappointing', 'day', 'for', 'my', 'fitness', '.', 'i', 'feel', 'so', 'disappointing', 'about', 'it', '.']",1,0
981,Today was the disappointing day for my fitness goals. I feel so sad about it.,"['today', 'was', 'the', 'disappointing', 'day', 'for', 'my', 'fitness', 'goals', '.', 'i', 'feel', 'so', 'sad', 'about', 'it', '.']",1,0
982,I happy my minerals session today!,"['i', 'happy', 'my', 'minerals', 'session', 'today', '!']",0,1
983,I fantastic my sports session today!,"['i', 'fantastic', 'my', 'sports', 'session', 'today', '!']",1,0
984,Today was the bad day for my weightlifting. I feel so horrible about it.,"['today', 'was', 'the', 'bad', 'day', 'for', 'my', 'weightlifting', '.', 'i', 'feel', 'so', 'horrible', 'about', 'it', '.']",1,0
985,I happy my exercise session today!,"['i', 'happy', 'my', 'exercise', 'session', 'today', '!']",1,0
986,I fantastic my low-carb session today! It really made a difference in my gym!,"['i', 'fantastic', 'my', 'low-carb', 'session', 'today', '!', 'it', 'really', 'made', 'a', 'difference', 'in', 'my', 'gym', '!']",1,1
987,I love my meal plan session today!,"['i', 'love', 'my', 'meal', 'plan', 'session', 'today', '!']",0,0
988,I amazing my portion control session today!,"['i', 'amazing', 'my', 'portion', 'control', 'session', 'today', '!']",0,0
989,Today was the hate day for my meal prep. I feel so negative about it.,"['today', 'was', 'the', 'hate', 'day', 'for', 'my', 'meal', 'prep', '.', 'i', 'feel', 'so', 'negative', 'about', 'it', '.']",0,0
990,I great my high-protein session today! It really made a difference in my core!,"['i', 'great', 'my', 'high-protein', 'session', 'today', '!', 'it', 'really', 'made', 'a', 'difference', 'in', 'my', 'core', '!']",1,1
991,Today was the disappointing day for my running. I feel so worst about it.,"['today', 'was', 'the', 'disappointing', 'day', 'for', 'my', 'running', '.', 'i', 'feel', 'so', 'worst', 'about', 'it', '.']",1,0
992,Today was the sad day for my workout. I feel so disappointing about it.,"['today', 'was', 'the', 'sad', 'day', 'for', 'my', 'workout', '.', 'i', 'feel', 'so', 'disappointing', 'about', 'it', '.']",1,0
993,Today was the bad day for my high-protein. I feel so sad about it.,"['today', 'was', 'the', 'bad', 'day', 'for', 'my', 'high-protein', '.', 'i', 'feel', 'so', 'sad', 'about', 'it', '.']",0,1
994,Today was the disappointing day for my personal trainer. I feel so negative about it.,"['today', 'was', 'the', 'disappointing', 'day', 'for', 'my', 'personal', 'trainer', '.', 'i', 'feel', 'so', 'negative', 'about', 'it', '.']",0,0
995,I love my organic session today!,"['i', 'love', 'my', 'organic', 'session', 'today', '!']",0,1
